gene_id gene_desc
ENSG00000129315.10 CCNT1
ENSG00000174233.11 ADCY6
ENSG00000174243.9 DDX23
ENSG00000134287.9 ARF3
ENSG00000181418.7 DDN
ENSG00000181929.11 PRKAG1
ENSG00000167548.14 KMT2D
ENSG00000139636.15 LMBR1L
ENSG00000123416.15 TUBA1B
ENSG00000167552.13 TUBA1A
ENSG00000167553.15 TUBA1C
ENSG00000187778.13 MCRS1
ENSG00000110844.13 PRPF40B
ENSG00000139644.12 TMBIM6
ENSG00000167566.16 NCKAP5L
ENSG00000066117.14 SMARCD1
ENSG00000167588.12 GPD1
ENSG00000178449.8 COX14
ENSG00000050405.13 LIMA1
ENSG00000161813.21 LARP4
ENSG00000123268.8 ATF1
ENSG00000185432.11 METTL7A
ENSG00000110911.14 SLC11A2
ENSG00000050426.15 LETMD1
ENSG00000110925.6 CSRNP2
ENSG00000135457.9 TFCP2
ENSG00000184271.16 POU6F1
ENSG00000183283.15 DAZAP2
ENSG00000139567.12 ACVRL1
ENSG00000135503.12 ACVR1B
ENSG00000161835.10 GRASP
ENSG00000123358.19 NR4A1
ENSG00000259884.1 RP11-1100L3.8
ENSG00000123395.14 ATG101
ENSG00000257542.4 OR7E47P
ENSG00000167768.4 KRT1
ENSG00000063046.17 EIF4B
ENSG00000111077.17 TNS2
ENSG00000167778.8 SPRYD3
ENSG00000167779.7 IGFBP6
ENSG00000139631.18 CSAD
ENSG00000182544.8 MFSD5
ENSG00000123349.13 PFDN5
ENSG00000139637.13 C12orf10
ENSG00000094914.12 AAAS
ENSG00000185591.9 SP1
ENSG00000205352.10 PRR13
ENSG00000197111.15 PCBP2
ENSG00000270175.1 RP11-793H13.11
ENSG00000139546.10 TARBP2
ENSG00000170653.18 ATF7
ENSG00000135390.17 ATP5G2
ENSG00000012822.15 CALCOCO1
ENSG00000180818.4 HOXC10
ENSG00000197757.7 HOXC6
ENSG00000180806.4 HOXC9
ENSG00000250451.5 HOXC-AS1
ENSG00000037965.5 HOXC8
ENSG00000135486.17 HNRNPA1
ENSG00000111481.9 COPZ1
ENSG00000161642.17 ZNF385A
ENSG00000161638.10 ITGA5
ENSG00000135447.16 PPP1R1A
ENSG00000170439.6 METTL7B
ENSG00000135424.15 ITGA7
ENSG00000135441.7 BLOC1S1
ENSG00000135437.9 RDH5
ENSG00000135404.11 CD63
ENSG00000258056.2 RP11-644F5.11
ENSG00000205323.8 SARNP
ENSG00000123353.9 ORMDL2
ENSG00000135392.15 DNAJC14
ENSG00000170473.16 PYM1
ENSG00000123374.10 CDK2
ENSG00000111540.15 RAB5B
ENSG00000139531.12 SUOX
ENSG00000197728.9 RPS26
ENSG00000170515.13 PA2G4
ENSG00000229117.8 RPL41
ENSG00000139641.12 ESYT1
ENSG00000196465.10 MYL6B
ENSG00000092841.18 MYL6
ENSG00000258199.1 RP11-977G19.5
ENSG00000139613.11 SMARCC2
ENSG00000181852.17 RNF41
ENSG00000139579.12 NABP2
ENSG00000139645.9 ANKRD52
ENSG00000135469.13 COQ10A
ENSG00000062485.18 CS
ENSG00000257303.1 RP11-977G19.11
ENSG00000257727.5 CNPY2
ENSG00000135473.14 PAN2
ENSG00000170581.13 STAT2
ENSG00000076108.11 BAZ2A
ENSG00000110955.8 ATP5B
ENSG00000110958.15 PTGES3
ENSG00000196531.10 NACA
ENSG00000166886.12 NAB2
ENSG00000166888.11 STAT6
ENSG00000123384.13 LRP1
ENSG00000182199.10 SHMT2
ENSG00000185633.10 NDUFA4L2
ENSG00000185482.7 STAC3
ENSG00000179912.20 R3HDM2
ENSG00000166986.14 MARS
ENSG00000175197.11 DDIT3
ENSG00000166987.14 MBD6
ENSG00000175203.15 DCTN2
ENSG00000166908.17 PIP4K2C
ENSG00000178498.15 DTX3
ENSG00000240771.6 ARHGEF25
ENSG00000135454.13 B4GALNT1
ENSG00000135506.15 OS9
ENSG00000135452.9 TSPAN31
ENSG00000135446.16 CDK4
ENSG00000139266.5 MARCH9
ENSG00000037897.16 METTL1
ENSG00000123297.17 TSFM
ENSG00000135407.10 AVIL
ENSG00000270039.1 RP11-571M6.17
ENSG00000175215.10 CTDSP2
ENSG00000257698.1 RP11-620J15.3
ENSG00000166896.7 ATP23
ENSG00000135655.15 USP15
ENSG00000139239.7 RPL14P1
ENSG00000184575.11 XPOT
ENSG00000183735.9 TBK1
ENSG00000153179.12 RASSF3
ENSG00000135677.10 GNS
ENSG00000174106.2 LEMD3
ENSG00000174099.10 MSRB3
ENSG00000155957.17 TMBIM4
ENSG00000127334.10 DYRK2
ENSG00000135679.22 MDM2
ENSG00000111605.16 CPSF6
ENSG00000127337.6 YEATS4
ENSG00000166226.12 CCT2
ENSG00000127325.18 BEST3
ENSG00000127324.8 TSPAN8
ENSG00000139292.12 LGR5
ENSG00000133858.15 ZFC3H1
ENSG00000080371.5 RAB21
ENSG00000121749.15 TBC1D15
ENSG00000253719.3 ATXN7L3B
ENSG00000111615.13 KRR1
ENSG00000139289.13 PHLDA1
ENSG00000187109.13 NAP1L1
ENSG00000179941.6 BBS10
ENSG00000091039.16 OSBPL8
ENSG00000186908.14 ZDHHC17
ENSG00000175183.9 CSRP2
ENSG00000058272.16 PPP1R12A
ENSG00000111046.3 MYF6
ENSG00000133773.11 CCDC59
ENSG00000139318.7 DUSP6
ENSG00000070961.15 ATP2B1
ENSG00000139329.4 LUM
ENSG00000011465.16 DCN
ENSG00000133639.4 BTG1
ENSG00000102189.16 EEA1
ENSG00000173598.13 NUDT4
ENSG00000177889.9 UBE2N
ENSG00000057704.12 TMCC3
ENSG00000184752.12 NDUFA12
ENSG00000120798.16 NR2C1
ENSG00000028203.17 VEZT
ENSG00000111142.13 METAP2
ENSG00000139343.10 SNRPF
ENSG00000111144.9 LTA4H
ENSG00000111145.7 ELK3
ENSG00000059758.7 CDK17
ENSG00000139350.11 NEDD1
ENSG00000075415.12 SLC25A3
ENSG00000111647.12 UHRF1BP1L
ENSG00000075089.9 ACTR6
ENSG00000136021.18 SCYL2
ENSG00000120805.13 ARL1
ENSG00000196091.13 MYBPC1
ENSG00000257514.5 RP11-755O11.2
ENSG00000111666.10 CHPT1
ENSG00000111670.14 GNPTAB
ENSG00000120860.10 WASHC3
ENSG00000017427.15 IGF1
ENSG00000111696.11 NT5DC3
ENSG00000166598.14 HSP90B1
ENSG00000111727.11 HCFC2
ENSG00000120837.7 NFYB
ENSG00000198431.15 TXNRD1
ENSG00000213442.5 RPL18AP3
ENSG00000136051.13 WASHC4
ENSG00000136044.11 APPL2
ENSG00000235162.8 C12orf75
ENSG00000074590.13 NUAK1
ENSG00000136026.13 CKAP4
ENSG00000151135.9 TMEM263
ENSG00000120832.9 MTERF2
ENSG00000008405.11 CRY1
ENSG00000136045.11 PWP1
ENSG00000110851.11 PRDM4
ENSG00000075856.11 SART3
ENSG00000136003.15 ISCU
ENSG00000110880.10 CORO1C
ENSG00000084112.14 SSH1
ENSG00000189046.10 ALKBH2
ENSG00000076248.10 UNG
ENSG00000076555.15 ACACB
ENSG00000110906.12 KCTD10
ENSG00000151148.13 UBE3B
ENSG00000139428.11 MMAB
ENSG00000110921.13 MVK
ENSG00000139433.9 GLTP
ENSG00000139437.17 TCHP
ENSG00000139436.20 GIT2
ENSG00000174437.16 ATP2A2
ENSG00000196510.12 ANAPC7
ENSG00000111229.15 ARPC3
ENSG00000111231.8 GPN3
ENSG00000111237.18 VPS29
ENSG00000196850.5 PPTC7
ENSG00000204852.15 TCTN1
ENSG00000186298.11 PPP1CC
ENSG00000111245.14 MYL2
ENSG00000185847.7 LINC01405
ENSG00000198324.13 FAM109A
ENSG00000111252.10 SH2B3
ENSG00000204842.14 ATXN2
ENSG00000089234.15 BRAP
ENSG00000111275.12 ALDH2
ENSG00000234608.7 MAPKAPK5-AS1
ENSG00000089248.6 ERP29
ENSG00000111300.9 NAA25
ENSG00000135148.11 TRAFD1
ENSG00000173064.12 HECTD4
ENSG00000089009.15 RPL6
ENSG00000179295.17 PTPN11
ENSG00000123064.12 DDX54
ENSG00000139405.15 RITA1
ENSG00000186815.12 TPCN1
ENSG00000151176.7 PLBD2
ENSG00000122965.10 RBM19
ENSG00000135111.15 TBX3
ENSG00000123066.7 MED13L
ENSG00000135108.14 FBXO21
ENSG00000089250.18 NOS1
ENSG00000176871.8 WSB2
ENSG00000176834.13 VSIG10
ENSG00000089220.4 PEBP1
ENSG00000135090.13 TAOK3
ENSG00000240342.3 RPS2P5
ENSG00000111707.11 SUDS3
ENSG00000275759.1 RP11-131L12.3
ENSG00000152137.6 HSPB8
ENSG00000213144.2 RP11-64B16.2
ENSG00000224982.3 TMEM233
ENSG00000111725.10 PRKAB1
ENSG00000111737.11 RAB35
ENSG00000089154.10 GCN1
ENSG00000089157.15 RPLP0
ENSG00000089159.16 PXN
ENSG00000111775.2 COX6A1
ENSG00000170855.3 TRIAP1
ENSG00000257218.5 GATC
ENSG00000111786.8 SRSF9
ENSG00000088986.10 DYNLL1
ENSG00000110871.14 COQ5
ENSG00000022840.15 RNF10
ENSG00000167272.10 POP5
ENSG00000110917.7 MLEC
ENSG00000122971.8 ACADS
ENSG00000157837.15 SPPL3
ENSG00000110931.18 CAMKK2
ENSG00000089053.12 ANAPC5
ENSG00000170633.16 RNF34
ENSG00000276045.2 ORAI1
ENSG00000188735.12 TMEM120B
ENSG00000212694.8 LINC01089
ENSG00000272849.1 RP11-347I19.8
ENSG00000139718.10 SETD1B
ENSG00000110801.13 PSMD9
ENSG00000110987.8 BCL7A
ENSG00000175727.13 MLXIP
ENSG00000139719.9 VPS33A
ENSG00000130779.19 CLIP1
ENSG00000033030.13 ZCCHC8
ENSG00000111011.17 RSRC2
ENSG00000139726.10 DENR
ENSG00000130787.13 HIP1R
ENSG00000182196.13 ARL6IP4
ENSG00000111328.6 CDK2AP1
ENSG00000139697.13 SBNO1
ENSG00000183955.12 KMT5A
ENSG00000184209.14 SNRNP35
ENSG00000188026.12 RILPL1
ENSG00000086598.10 TMED2
ENSG00000111364.15 DDX55
ENSG00000111361.12 EIF2B1
ENSG00000111358.13 GTF2H3
ENSG00000119242.8 CCDC92
ENSG00000179195.15 ZNF664
ENSG00000196498.13 NCOR2
ENSG00000073060.15 SCARB1
ENSG00000150991.14 UBC
ENSG00000150990.7 DHX37
ENSG00000139370.11 SLC15A4
ENSG00000151948.11 GLT1D1
ENSG00000111450.13 STX2
ENSG00000132341.11 RAN
ENSG00000061936.9 SFSWAP
ENSG00000177169.9 ULK1
ENSG00000183495.13 EP400
ENSG00000185163.9 DDX51
ENSG00000184967.6 NOC4L
ENSG00000112787.12 FBRSL1
ENSG00000177084.16 POLE
ENSG00000176894.9 PXMP2
ENSG00000247077.6 PGAM5
ENSG00000176915.14 ANKLE2
ENSG00000090615.14 GOLGA3
ENSG00000196199.13 MPHOSPH8
ENSG00000121390.18 PSPC1
ENSG00000121741.16 ZMYM2
ENSG00000165475.13 CRYL1
ENSG00000172458.4 IL17D
ENSG00000150456.10 EEF1AKMT1
ENSG00000132953.16 XPO4
ENSG00000150457.8 LATS2
ENSG00000150459.12 SAP18
ENSG00000173141.4 MRPL57
ENSG00000165487.13 MICU2
ENSG00000102683.7 SGCG
ENSG00000151835.14 SACS
ENSG00000027001.9 MIPEP
ENSG00000102699.5 PARP4
ENSG00000139505.11 MTMR6
ENSG00000139496.15 NUP58
ENSG00000180730.4 SHISA2
ENSG00000127870.16 RNF6
ENSG00000132964.11 CDK8
ENSG00000152484.13 USP12
ENSG00000122026.10 RPL21
ENSG00000122034.14 GTF3A
ENSG00000122033.14 MTIF3
ENSG00000186184.16 POLR1D
ENSG00000102755.11 FLT1
ENSG00000132963.7 POMP
ENSG00000139508.14 SLC46A3
ENSG00000122042.9 UBL3
ENSG00000189403.14 HMGB1
ENSG00000132952.11 USPL1
ENSG00000102802.9 MEDAG
ENSG00000120694.19 HSPH1
ENSG00000073910.19 FRY
ENSG00000139597.17 N4BP2L1
ENSG00000244754.8 N4BP2L2
ENSG00000133104.12 SPG20
ENSG00000120693.13 SMAD9
ENSG00000120697.8 ALG5
ENSG00000120699.12 EXOSC8
ENSG00000102710.19 SUPT20H
ENSG00000133110.14 POSTN
ENSG00000120686.11 UFM1
ENSG00000120685.19 PROSER1
ENSG00000183722.7 LHFP
ENSG00000150907.7 FOXO1
ENSG00000102738.7 MRPS31
ENSG00000120690.15 ELF1
ENSG00000120688.8 WBP4
ENSG00000172766.18 NAA16
ENSG00000102760.12 RGCC
ENSG00000102763.17 VWA8
ENSG00000120675.5 DNAJC15
ENSG00000102804.14 TSC22D1
ENSG00000188342.11 GTF2F2
ENSG00000133112.16 TPT1
ENSG00000174032.16 SLC25A30
ENSG00000136152.14 COG3
ENSG00000123200.16 ZC3H13
ENSG00000139684.13 ESD
ENSG00000136143.14 SUCLA2
ENSG00000136159.3 NUDT15
ENSG00000136146.14 MED4
ENSG00000136156.12 ITM2B
ENSG00000139687.13 RB1
ENSG00000136161.12 RCBTB2
ENSG00000102531.16 FNDC3A
ENSG00000102547.18 CAB39L
ENSG00000102753.9 KPNA3
ENSG00000123178.14 SPRYD7
ENSG00000204977.9 TRIM13
ENSG00000253797.2 UTP14C
ENSG00000136100.12 VPS36
ENSG00000083544.13 TDRD3
ENSG00000204899.5 MZT1
ENSG00000102554.13 KLF5
ENSG00000136111.12 TBC1D4
ENSG00000188243.12 COMMD6
ENSG00000118939.17 UCHL3
ENSG00000136153.19 LMO7
ENSG00000178695.5 KCTD12
ENSG00000005812.10 FBXL3
ENSG00000005810.17 MYCBP2
ENSG00000136160.14 EDNRB
ENSG00000139746.15 RBM26
ENSG00000102471.13 NDFIP2
ENSG00000136158.11 SPRY2
ENSG00000229246.1 LINC00377
ENSG00000102580.14 DNAJC3
ENSG00000139793.18 MBNL2
ENSG00000125249.6 RAP2A
ENSG00000065150.18 IPO5
ENSG00000102572.14 STK24
ENSG00000134882.15 UBAC2
ENSG00000125304.8 TM9SF2
ENSG00000134900.11 TPP2
ENSG00000139780.7 METTL21C
ENSG00000134897.13 BIVM
ENSG00000278445.1 RP11-255P5.3
ENSG00000134884.13 ARGLU1
ENSG00000174405.13 LIG4
ENSG00000185950.8 IRS2
ENSG00000187498.14 COL4A1
ENSG00000134871.17 COL4A2
ENSG00000139832.4 RAB20
ENSG00000213995.11 NAXD
ENSG00000134905.16 CARS2
ENSG00000255874.2 LINC00346
ENSG00000088448.14 ANKRD10
ENSG00000229152.2 ANKRD10-IT1
ENSG00000102606.17 ARHGEF7
ENSG00000068650.18 ATP11A
ENSG00000126226.21 PCID2
ENSG00000139842.14 CUL4A
ENSG00000185896.10 LAMP1
ENSG00000153531.13 ADPRHL1
ENSG00000150401.14 DCUN1D2
ENSG00000150403.17 TMCO3
ENSG00000198176.12 TFDP1
ENSG00000183087.14 GAS6
ENSG00000185989.10 RASA3
ENSG00000130177.14 CDC16
ENSG00000169062.14 UPF3A
ENSG00000198824.5 CHAMP1
ENSG00000100814.17 CCNB1IP1
ENSG00000129484.13 PARP2
ENSG00000129566.12 TEP1
ENSG00000185271.7 KLHL33
ENSG00000092094.10 OSGEP
ENSG00000100823.11 APEX1
ENSG00000165782.10 TMEM55B
ENSG00000198805.11 PNP
ENSG00000258818.3 RNASE4
ENSG00000129538.13 RNASE1
ENSG00000165792.17 METTL17
ENSG00000165795.23 NDRG2
ENSG00000165801.9 ARHGEF40
ENSG00000165804.15 ZNF219
ENSG00000258441.1 LINC00641
ENSG00000092199.17 HNRNPC
ENSG00000092201.9 SUPT16H
ENSG00000100888.12 CHD8
ENSG00000092203.13 TOX4
ENSG00000165819.11 METTL3
ENSG00000129562.10 DAD1
ENSG00000100439.10 ABHD4
ENSG00000155463.12 OXA1L
ENSG00000172590.18 MRPL52
ENSG00000157227.12 MMP14
ENSG00000197324.8 LRP10
ENSG00000100462.15 PRMT5
ENSG00000092036.18 HAUS4
ENSG00000100804.18 PSMB5
ENSG00000100813.14 ACIN1
ENSG00000179933.5 C14orf119
ENSG00000092068.19 SLC7A8
ENSG00000235194.8 PPP1R3E
ENSG00000129473.9 BCL2L2
ENSG00000100836.10 PABPN1
ENSG00000166091.19 CMTM5
ENSG00000197616.11 MYH6
ENSG00000092054.12 MYH7
ENSG00000258444.1 CTD-2201G16.1
ENSG00000129460.15 NGDN
ENSG00000259431.5 THTPA
ENSG00000157326.18 DHRS4
ENSG00000187630.15 DHRS4L2
ENSG00000100897.17 DCAF11
ENSG00000139914.6 FITM1
ENSG00000092010.14 PSME1
ENSG00000100908.13 EMC9
ENSG00000100911.15 PSME2
ENSG00000092098.16 RNF31
ENSG00000213928.8 IRF9
ENSG00000196497.16 IPO4
ENSG00000100926.14 TM9SF1
ENSG00000254505.9 CHMP4A
ENSG00000213920.8 MDP1
ENSG00000129559.12 NEDD8
ENSG00000100938.17 GMPR2
ENSG00000092330.15 TINF2
ENSG00000100949.14 RABGGTA
ENSG00000196943.12 NOP9
ENSG00000213903.8 LTB4R
ENSG00000129467.13 ADCY4
ENSG00000100441.9 KHNYN
ENSG00000100445.17 SDR39U1
ENSG00000092108.20 SCFD1
ENSG00000196792.11 STRN3
ENSG00000092148.12 HECTD1
ENSG00000100852.12 ARHGAP5
ENSG00000151320.10 AKAP6
ENSG00000129521.13 EGLN3
ENSG00000165389.6 SPTSSA
ENSG00000129518.8 EAPP
ENSG00000129515.18 SNX6
ENSG00000165410.14 CFL2
ENSG00000198604.10 BAZ1A
ENSG00000100883.11 SRP54
ENSG00000151327.12 FAM177A1
ENSG00000092020.10 PPP2R3C
ENSG00000100902.10 PSMA6
ENSG00000100906.10 NFKBIA
ENSG00000100916.13 BRMS1L
ENSG00000176435.6 CLEC14A
ENSG00000100934.14 SEC23A
ENSG00000182400.14 TRAPPC6B
ENSG00000100941.8 PNN
ENSG00000150527.16 CTAGE5
ENSG00000185246.17 PRPF39
ENSG00000100442.10 FKBP3
ENSG00000213741.9 RPS29
ENSG00000165502.6 RPL36AL
ENSG00000165516.10 KLHDC2
ENSG00000165525.17 NEMF
ENSG00000274012.1 RN7SL2
ENSG00000165527.6 ARF6
ENSG00000100483.13 VCPKMT
ENSG00000100485.11 SOS2
ENSG00000012983.11 MAP4K5
ENSG00000151748.14 SAV1
ENSG00000100503.23 NIN
ENSG00000100504.16 PYGL
ENSG00000139921.12 TMX1
ENSG00000087302.8 C14orf166
ENSG00000197930.12 ERO1A
ENSG00000100519.11 PSMC6
ENSG00000198252.11 STYX
ENSG00000100522.8 GNPNAT1
ENSG00000073712.14 FERMT2
ENSG00000100528.11 CNIH1
ENSG00000100532.11 CGRRF1
ENSG00000020577.13 SAMD4A
ENSG00000168175.14 MAPK1IP1L
ENSG00000131981.15 LGALS3
ENSG00000178974.9 FBXO34
ENSG00000126775.8 ATG14
ENSG00000126777.17 KTN1
ENSG00000070367.15 EXOC5
ENSG00000139977.13 NAA30
ENSG00000131966.13 ACTR10
ENSG00000100567.12 PSMA3
ENSG00000257621.7 PSMA3-AS1
ENSG00000100575.13 TIMM9
ENSG00000050130.17 JKAMP
ENSG00000126773.12 PCNX4
ENSG00000100612.13 DHRS7
ENSG00000100614.17 PPM1A
ENSG00000126778.8 SIX1
ENSG00000100625.8 SIX4
ENSG00000020426.10 MNAT1
ENSG00000100644.16 HIF1A
ENSG00000154001.13 PPP2R5E
ENSG00000054654.16 SYNE2
ENSG00000100714.15 MTHFD1
ENSG00000126804.13 ZBTB1
ENSG00000126803.9 HSPA2
ENSG00000070182.19 SPTB
ENSG00000258289.8 CHURC1
ENSG00000139998.14 RAB15
ENSG00000257365.7 FNTB
ENSG00000125952.18 MAX
ENSG00000224861.1 YBX1P1
ENSG00000171723.15 GPHN
ENSG00000072415.8 MPP5
ENSG00000100554.11 ATP6V1D
ENSG00000134001.12 EIF2S1
ENSG00000100564.8 PIGH
ENSG00000081181.7 ARG2
ENSG00000100568.10 VTI1B
ENSG00000072042.12 RDH11
ENSG00000072121.15 ZFYVE26
ENSG00000185650.9 ZFP36L1
ENSG00000072110.13 ACTN1
ENSG00000139990.17 DCAF5
ENSG00000081177.18 EXD2
ENSG00000100632.10 ERH
ENSG00000100647.7 SUSD6
ENSG00000100650.15 SRSF5
ENSG00000198732.10 SMOC1
ENSG00000242071.3 RPL7AP6
ENSG00000100678.18 SLC8A3
ENSG00000133983.14 COX16
ENSG00000213463.4 SYNJ2BP
ENSG00000133997.11 MED6
ENSG00000133985.2 TTC9
ENSG00000100731.15 PCNX1
ENSG00000205683.11 DPF3
ENSG00000119599.16 DCAF4
ENSG00000165861.13 ZFYVE1
ENSG00000119707.13 RBM25
ENSG00000080815.18 PSEN1
ENSG00000133961.19 NUMB
ENSG00000184227.7 ACOT1
ENSG00000119673.14 ACOT2
ENSG00000176903.4 PNMA1
ENSG00000156030.13 ELMSAN1
ENSG00000259065.1 RP5-1021I20.1
ENSG00000140043.11 PTGR2
ENSG00000119723.16 COQ6
ENSG00000119711.12 ALDH6A1
ENSG00000119688.20 ABCD4
ENSG00000119655.10 NPC2
ENSG00000165898.13 ISCA2
ENSG00000119681.11 LTBP2
ENSG00000119682.16 AREL1
ENSG00000119616.11 FCF1
ENSG00000119596.17 YLPM1
ENSG00000119689.14 DLST
ENSG00000198208.11 RPS6KL1
ENSG00000119630.13 PGF
ENSG00000119718.10 EIF2B2
ENSG00000119640.8 ACYP1
ENSG00000119638.12 NEK9
ENSG00000170348.8 TMED10
ENSG00000170345.9 FOS
ENSG00000140044.12 JDP2
ENSG00000119686.9 FLVCR2
ENSG00000133935.6 C14orf1
ENSG00000119699.7 TGFB3
ENSG00000013523.9 ANGEL1
ENSG00000119669.4 IRF2BPL
ENSG00000198894.7 CIPC
ENSG00000009830.11 POMT2
ENSG00000100577.18 GSTZ1
ENSG00000151445.15 VIPAS39
ENSG00000100591.7 AHSA1
ENSG00000100601.9 ALKBH1
ENSG00000119705.9 SLIRP
ENSG00000100603.13 SNW1
ENSG00000063761.15 ADCK1
ENSG00000211448.11 DIO2
ENSG00000165417.11 GTF2A1
ENSG00000140022.9 STON2
ENSG00000071537.13 SEL1L
ENSG00000070778.12 PTPN21
ENSG00000053254.15 FOXN3
ENSG00000100764.13 PSMC1
ENSG00000198668.10 CALM1
ENSG00000133943.20 C14orf159
ENSG00000100796.17 PPP4R3A
ENSG00000140092.14 FBLN5
ENSG00000100815.12 TRIP11
ENSG00000183648.9 NDUFB1
ENSG00000165934.12 CPSF2
ENSG00000100600.14 LGMN
ENSG00000066455.12 GOLGA5
ENSG00000100605.16 ITPK1
ENSG00000165943.4 MOAP1
ENSG00000153485.5 TMEM251
ENSG00000170270.4 GON7
ENSG00000012963.14 UBR7
ENSG00000100628.11 ASB2
ENSG00000258987.1 RP11-131H24.4
ENSG00000089737.16 DDX24
ENSG00000165949.12 IFI27
ENSG00000119632.3 IFI27L2
ENSG00000188488.13 SERPINA5
ENSG00000196136.17 SERPINA3
ENSG00000100697.14 DICER1
ENSG00000182512.4 GLRX5
ENSG00000066739.11 ATG2B
ENSG00000090060.17 PAPOLA
ENSG00000232573.1 RPL3P4
ENSG00000183576.12 SETD3
ENSG00000090061.17 CCNK
ENSG00000066629.16 EML1
ENSG00000100811.12 YY1
ENSG00000140105.17 WARS
ENSG00000214548.14 MEG3
ENSG00000078304.19 PPP2R5C
ENSG00000197102.10 DYNC1H1
ENSG00000080824.18 HSP90AA1
ENSG00000100865.14 CINP
ENSG00000196663.15 TECPR2
ENSG00000156381.8 ANKRD9
ENSG00000089902.9 RCOR1
ENSG00000198752.10 CDC42BPB
ENSG00000185215.8 TNFAIP2
ENSG00000100664.10 EIF5
ENSG00000075413.17 MARK3
ENSG00000166165.12 CKB
ENSG00000166166.12 TRMT61A
ENSG00000166170.9 BAG5
ENSG00000126214.21 KLC1
ENSG00000256053.7 APOPT1
ENSG00000246451.2 RP11-894P9.1
ENSG00000269958.1 RP11-73M18.8
ENSG00000126215.13 XRCC3
ENSG00000100711.13 ZFYVE21
ENSG00000088808.16 PPP1R13B
ENSG00000156411.9 C14orf2
ENSG00000203485.12 INF2
ENSG00000185100.10 ADSSL1
ENSG00000184990.12 SIVA1
ENSG00000142208.15 AKT1
ENSG00000179627.9 ZBTB42
ENSG00000099814.15 CEP170B
ENSG00000184916.8 JAG2
ENSG00000183828.14 NUDT14
ENSG00000185024.16 BRF1
ENSG00000184887.13 BTBD6
ENSG00000179364.13 PACS2
ENSG00000182979.17 MTA1
ENSG00000182809.10 CRIP2
ENSG00000213145.9 CRIP1
ENSG00000211895.4 IGHA1
ENSG00000211896.7 IGHG1
ENSG00000276550.4 HERC2P2
ENSG00000140157.14 NIPA2
ENSG00000273749.4 CYFIP1
ENSG00000182636.5 NDN
ENSG00000128739.21 SNRPN
ENSG00000224078.13 SNHG14
ENSG00000279192.1 PWAR5
ENSG00000271347.1 RP11-701H24.7
ENSG00000257647.1 RP11-701H24.3
ENSG00000257151.1 PWAR6
ENSG00000114062.18 UBE3A
ENSG00000128731.15 HERC2
ENSG00000206149.10 HERC2P9
ENSG00000104067.16 TJP1
ENSG00000234664.1 HMGN2P5
ENSG00000198690.9 FAN1
ENSG00000270015.1 RP11-540B6.6
ENSG00000166912.16 MTMR10
ENSG00000169926.10 KLF13
ENSG00000198838.13 RYR3
ENSG00000169857.7 AVEN
ENSG00000134153.9 EMC7
ENSG00000128463.12 EMC4
ENSG00000140199.11 SLC12A6
ENSG00000182117.5 NOP10
ENSG00000176454.13 LPCAT4
ENSG00000175265.17 GOLGA8A
ENSG00000215252.11 GOLGA8B
ENSG00000159251.6 ACTC1
ENSG00000198146.4 ZNF770
ENSG00000137801.10 THBS1
ENSG00000128829.11 EIF2AK4
ENSG00000140319.10 SRP14
ENSG00000259330.2 INAFM2
ENSG00000188549.12 C15orf52
ENSG00000128944.13 KNSTRN
ENSG00000128928.8 IVD
ENSG00000140320.11 BAHD1
ENSG00000245849.6 RAD51-AS1
ENSG00000137824.15 RMDN3
ENSG00000166140.17 ZFYVE19
ENSG00000104142.10 VPS18
ENSG00000128917.6 DLL4
ENSG00000128965.11 CHAC1
ENSG00000128908.15 INO80
ENSG00000187446.11 CHP1
ENSG00000247556.6 OIP5-AS1
ENSG00000104147.8 OIP5
ENSG00000137806.8 NDUFAF1
ENSG00000137815.14 RTF1
ENSG00000137825.10 ITPKA
ENSG00000062524.15 LTK
ENSG00000103932.11 RPAP1
ENSG00000243789.10 JMJD7
ENSG00000243708.10 PLA2G4B
ENSG00000168907.13 PLA2G4F
ENSG00000166887.15 VPS39
ENSG00000103978.15 TMEM87A
ENSG00000092529.23 CAPN3
ENSG00000103994.16 ZNF106
ENSG00000092531.9 SNAP23
ENSG00000128881.16 TTBK2
ENSG00000159459.11 UBR1
ENSG00000137842.6 TMEM62
ENSG00000166946.13 CCNDBP1
ENSG00000168803.14 ADAL
ENSG00000140265.12 ZSCAN29
ENSG00000137822.12 TUBGCP4
ENSG00000166963.12 MAP1A
ENSG00000167004.12 PDIA3
ENSG00000140264.19 SERF2
ENSG00000140259.6 MFAP1
ENSG00000166734.18 CASC4
ENSG00000104131.12 EIF3J
ENSG00000104133.14 SPG11
ENSG00000166710.17 B2M
ENSG00000185880.12 TRIM69
ENSG00000171766.15 GATM
ENSG00000171763.18 SPATA5L1
ENSG00000104164.10 BLOC1S6
ENSG00000137767.13 SQRDL
ENSG00000128951.13 DUT
ENSG00000166147.13 FBN1
ENSG00000255302.4 EID1
ENSG00000138593.8 SECISBP2L
ENSG00000166200.14 COPS2
ENSG00000244879.6 GABPB1-AS1
ENSG00000138600.9 SPPL2A
ENSG00000081014.10 AP4E1
ENSG00000183578.6 TNFAIP8L3
ENSG00000140280.13 LYSMD2
ENSG00000166477.12 LEO1
ENSG00000069956.11 MAPK6
ENSG00000128989.10 ARPP19
